buy_signal_date,sell_signal_date,ticker,pattern,entry_price,target_return_pct,target_price,sell_price,realized_return_pct
2024-04-02,2024-06-03,ADANIPORTS.NS,A_breakout_40d,1399.85,6.0,1483.841,1583.95,13.15
2024-05-23,2024-06-03,ADANIPORTS.NS,A_breakout_40d,1435.0,6.0,1521.1,1583.95,10.38
2024-05-23,2024-06-03,ADANIPOWER.NS,A_breakout_40d,142.7,6.0,151.262,174.9,22.56
2023-12-01,2024-06-03,AXISBANK.NS,A_breakout_40d,1120.5,6.0,1187.73,1223.9,9.23
2023-12-04,2024-06-03,AXISBANK.NS,A_breakout_40d,1136.8,6.0,1205.008,1223.9,7.66
2023-12-05,2024-06-03,AXISBANK.NS,A_breakout_40d,1135.1,6.0,1203.206,1223.9,7.82
2024-04-25,2024-06-03,AXISBANK.NS,A_breakout_40d,1130.0,6.0,1197.8,1223.9,8.31
2023-12-05,2024-06-03,BANKBEES.NS,A_breakout_40d,482.0,6.0,510.92,522.61,8.43
2024-05-17,2024-06-03,BEL.NS,A_breakout_40d,283.0,6.0,299.98,318.65,12.6
2024-05-22,2024-06-03,BEL.NS,A_breakout_40d,286.3,6.0,303.478,318.65,11.3
2024-05-23,2024-06-03,BEL.NS,A_breakout_40d,288.0,6.0,305.28,318.65,10.64
2024-05-03,2024-06-03,COALINDIA.NS,A_breakout_40d,479.0,6.0,507.74,512.35,6.96
2024-04-18,2024-06-03,INDUSTOWER.NS,A_breakout_40d,342.05,6.0,362.573,364.0,6.42
2024-03-04,2024-06-03,NTPC.NS,A_breakout_40d,354.9,6.0,376.194,391.8,10.4
2024-05-02,2024-06-03,POWERGRID.NS,A_breakout_40d,312.0,6.0,330.72,337.65,8.22
2024-04-25,2024-06-03,SBIN.NS,A_breakout_40d,815.9,6.0,864.854,905.65,11.0
2024-04-29,2024-06-03,SBIN.NS,A_breakout_40d,826.5,6.0,876.09,905.65,9.58
2024-05-10,2024-06-04,HEROMOTOCO.NS,A_breakout_40d,4908.0,6.0,5202.48,5310.7002,8.2
2024-03-07,2024-06-05,BAJAJ-AUTO.NS,A_breakout_40d,9023.4502,6.0,9564.8572,9602.25,6.41
2023-12-21,2024-06-05,BRITANNIA.NS,A_breakout_40d,5075.0,6.0,5379.5,5486.6499,8.11
2023-12-22,2024-06-05,BRITANNIA.NS,A_breakout_40d,5155.0,6.0,5464.3,5486.6499,6.43
2024-05-06,2024-06-05,BRITANNIA.NS,A_breakout_40d,5057.9502,6.0,5361.4272,5486.6499,8.48
2024-05-07,2024-06-05,BRITANNIA.NS,A_breakout_40d,5151.0,6.0,5460.06,5486.6499,6.52
2024-05-27,2024-06-05,DIVISLAB.NS,A_breakout_40d,4242.75,6.0,4497.315,4502.7002,6.13
2024-05-07,2024-06-05,GODREJCP.NS,A_breakout_40d,1319.0,6.0,1398.14,1426.8,8.17
2024-05-08,2024-06-05,GODREJCP.NS,A_breakout_40d,1342.0,6.0,1422.52,1426.8,6.32
2024-06-04,2024-06-05,HEROMOTOCO.NS,A_breakout_40d,5315.0,6.0,5633.9,5658.5,6.46
2024-05-17,2024-06-05,M&M.NS,A_breakout_40d,2503.0,6.0,2653.18,2740.95,9.51
2024-02-16,2024-06-05,TVSMOTOR.NS,A_breakout_40d,2153.0,6.0,2282.18,2351.8,9.23
2024-03-27,2024-06-07,BAJAJ-AUTO.NS,A_breakout_40d,9162.5,6.0,9712.25,9725.5498,6.15
2024-05-02,2024-06-07,TRENT.NS,A_breakout_40d,4680.2002,6.0,4961.0122,4964.6001,6.08
2024-03-01,2024-06-07,TVSMOTOR.NS,A_breakout_40d,2263.3999,6.0,2399.2039,2407.6499,6.37
2023-12-14,2024-06-10,ULTRACEMCO.NS,A_breakout_40d,10000.0,6.0,10600.0,10826.25,8.26
2024-04-23,2024-06-12,BHARTIARTL.NS,A_breakout_40d,1352.0,6.0,1433.12,1438.4,6.39
2024-05-16,2024-06-12,BHARTIARTL.NS,A_breakout_40d,1353.6,6.0,1434.816,1438.4,6.26
2024-01-30,2024-06-13,SHRIRAMFIN.NS,A_breakout_40d,490.0,6.0,519.4,536.86,9.56
2024-05-16,2024-06-13,TECHM.NS,A_breakout_40d,1309.1,6.0,1387.646,1388.95,6.1
2024-06-03,2024-06-13,ULTRACEMCO.NS,A_breakout_40d,10475.0,6.0,11103.5,11173.7998,6.67
2024-05-14,2024-06-14,SIEMENS.NS,A_breakout_40d,4120.7363,6.0,4367.9805,4572.8433,10.97
2024-05-15,2024-06-14,SIEMENS.NS,A_breakout_40d,4179.0254,6.0,4429.7669,4572.8433,9.42
2024-06-05,2024-06-14,TRENT.NS,A_breakout_40d,4910.0498,6.0,5204.6528,5245.5498,6.83
2024-02-09,2024-06-20,MAXHEALTH.NS,A_breakout_40d,880.0,6.0,932.8,934.8,6.23
2023-12-28,2024-06-21,JSWSTEEL.NS,A_breakout_40d,882.0,6.0,934.92,936.9,6.22
2024-03-06,2024-06-24,ICICIBANK.NS,A_breakout_40d,1094.95,6.0,1160.647,1170.1,6.86
2024-06-14,2024-06-25,SHRIRAMFIN.NS,A_breakout_40d,549.79,6.0,582.7774,597.97,8.76
2024-01-12,2024-06-25,TECHM.NS,A_breakout_40d,1335.0,6.0,1415.1,1427.75,6.95
2024-01-15,2024-06-25,TECHM.NS,A_breakout_40d,1330.1,6.0,1409.906,1427.75,7.34
2024-05-27,2024-06-26,BANKBEES.NS,A_breakout_40d,507.69,6.0,538.1514,540.41,6.44
2024-04-23,2024-06-26,GRASIM.NS,A_breakout_40d,2378.0,6.0,2520.68,2552.25,7.33
2024-05-02,2024-06-27,GRASIM.NS,A_breakout_40d,2442.0,6.0,2588.52,2637.6001,8.01
2024-06-10,2024-06-27,ULTRACEMCO.NS,A_breakout_40d,10903.9502,6.0,11558.1872,11716.7002,7.45
2024-04-19,2024-06-28,INDUSTOWER.NS,A_breakout_40d,352.0,6.0,373.12,375.3,6.62
2024-01-29,2024-06-28,RELIANCE.NS,A_breakout_40d,1459.95,6.0,1547.547,1565.4,7.22
2024-05-23,2024-07-01,AMBUJACEM.NS,A_breakout_40d,648.0,6.0,686.88,695.0,7.25
2024-06-03,2024-07-01,INDUSTOWER.NS,A_breakout_40d,363.0,6.0,384.78,389.65,7.34
2024-06-13,2024-07-01,MAXHEALTH.NS,A_breakout_40d,896.2,6.0,949.972,955.8,6.65
2024-01-18,2024-07-01,TECHM.NS,A_breakout_40d,1373.9,6.0,1456.334,1472.1,7.15
2024-06-07,2024-07-01,TECHM.NS,A_breakout_40d,1377.6,6.0,1460.256,1472.1,6.86
2024-06-07,2024-07-01,WIPRO.NS,A_breakout_40d,244.2,6.0,258.852,263.675,7.98
2024-06-18,2024-07-01,WIPRO.NS,A_breakout_40d,246.125,6.0,260.8925,263.675,7.13
2024-05-17,2024-07-03,JSWSTEEL.NS,A_breakout_40d,892.0,6.0,945.52,950.4,6.55
2024-06-21,2024-07-03,TECHM.NS,A_breakout_40d,1390.0,6.0,1473.4,1479.8,6.46
2024-01-31,2024-07-04,DRREDDY.NS,A_breakout_40d,1217.89,6.0,1290.9634,1295.87,6.4
2024-04-29,2024-07-04,ICICIBANK.NS,A_breakout_40d,1159.95,6.0,1229.547,1233.0,6.3
2024-05-24,2024-07-05,BEL.NS,A_breakout_40d,301.75,6.0,319.855,324.05,7.39
2024-05-28,2024-07-05,DIVISLAB.NS,A_breakout_40d,4360.0,6.0,4621.6,4629.7002,6.19
2024-02-22,2024-07-05,RELIANCE.NS,A_breakout_40d,1489.5,6.0,1578.87,1588.625,6.65
2024-06-03,2024-07-05,RELIANCE.NS,A_breakout_40d,1498.05,6.0,1587.933,1588.625,6.05
2024-06-13,2024-07-05,SIEMENS.NS,A_breakout_40d,4363.4604,6.0,4625.268,4628.814,6.08
2024-06-14,2024-07-05,TRENT.NS,A_breakout_40d,5299.0,6.0,5616.94,5619.8999,6.06
2023-12-26,2024-07-08,BRITANNIA.NS,A_breakout_40d,5242.0,6.0,5556.52,5568.5498,6.23
2023-12-28,2024-07-09,BRITANNIA.NS,A_breakout_40d,5260.5498,6.0,5576.1828,5668.8501,7.76
2023-12-29,2024-07-09,BRITANNIA.NS,A_breakout_40d,5339.0,6.0,5659.34,5668.8501,6.18
2024-05-22,2024-07-09,BRITANNIA.NS,A_breakout_40d,5261.1499,6.0,5576.8189,5668.8501,7.75
2024-06-04,2024-07-09,BRITANNIA.NS,A_breakout_40d,5325.1001,6.0,5644.6061,5668.8501,6.46
2024-06-27,2024-07-10,GRASIM.NS,A_breakout_40d,2635.95,6.0,2794.107,2802.1499,6.31
2024-06-03,2024-07-12,AXISBANK.NS,A_breakout_40d,1224.0,6.0,1297.44,1317.3,7.62
2024-06-19,2024-07-12,AXISBANK.NS,A_breakout_40d,1230.1,6.0,1303.906,1317.3,7.09
2024-01-19,2024-07-12,TECHM.NS,A_breakout_40d,1396.5,6.0,1480.29,1505.05,7.77
2024-06-27,2024-07-12,WIPRO.NS,A_breakout_40d,256.0,6.0,271.36,280.075,9.4
2024-06-05,2024-07-15,BRITANNIA.NS,A_breakout_40d,5465.0,6.0,5792.9,5809.7002,6.31
2024-02-12,2024-07-15,DRREDDY.NS,A_breakout_40d,1270.0,6.0,1346.2,1358.95,7.0
2024-07-05,2024-07-15,ONGC.NS,A_breakout_40d,290.0,6.0,307.4,322.5,11.21
2024-07-08,2024-07-15,ONGC.NS,A_breakout_40d,300.8,6.0,318.848,322.5,7.21
2024-01-12,2024-07-18,INFY.NS,A_breakout_40d,1644.95,6.0,1743.647,1758.05,6.88
2024-01-15,2024-07-18,INFY.NS,A_breakout_40d,1644.8,6.0,1743.488,1758.05,6.89
2024-07-11,2024-07-18,ONGC.NS,A_breakout_40d,306.8,6.0,325.208,331.7,8.12
2024-07-12,2024-07-18,ONGC.NS,A_breakout_40d,311.8,6.0,330.508,331.7,6.38
2024-07-10,2024-07-18,SBILIFE.NS,A_breakout_40d,1562.0,6.0,1655.72,1659.8,6.26
2024-06-27,2024-07-18,TECHM.NS,A_breakout_40d,1441.0,6.0,1527.46,1539.35,6.83
2024-06-28,2024-07-23,DRREDDY.NS,A_breakout_40d,1286.0,6.0,1363.16,1373.0,6.77
2024-06-05,2024-07-23,GODREJCP.NS,A_breakout_40d,1427.0,6.0,1512.62,1516.7,6.29
2023-12-28,2024-07-23,ITC.NS,A_breakout_40d,446.889,6.0,473.7023,473.9469,6.05
2024-07-03,2024-07-23,TATACONSUM.NS,A_breakout_40d,1147.55,6.0,1216.403,1241.469,8.18
2023-12-06,2024-07-24,ITC.NS,A_breakout_40d,447.5149,6.0,474.3658,475.7283,6.3
2024-02-09,2024-07-25,SUNPHARMA.NS,A_breakout_40d,1539.85,6.0,1632.241,1665.8,8.18
2024-02-13,2024-07-25,SUNPHARMA.NS,A_breakout_40d,1545.8,6.0,1638.548,1665.8,7.76
2024-05-29,2024-07-26,DIVISLAB.NS,A_breakout_40d,4444.0498,6.0,4710.6928,4790.6001,7.8
2024-05-02,2024-07-26,NTPC.NS,A_breakout_40d,372.3,6.0,394.638,396.3,6.45
2024-07-15,2024-07-26,SBILIFE.NS,A_breakout_40d,1613.4,6.0,1710.204,1750.95,8.53
2024-07-16,2024-07-26,SBILIFE.NS,A_breakout_40d,1620.0,6.0,1717.2,1750.95,8.08
2024-07-18,2024-07-26,SBILIFE.NS,A_breakout_40d,1632.0,6.0,1729.92,1750.95,7.29
2024-03-22,2024-07-26,SUNPHARMA.NS,A_breakout_40d,1595.05,6.0,1690.753,1714.25,7.47
2024-07-24,2024-07-26,SUNPHARMA.NS,A_breakout_40d,1614.85,6.0,1711.741,1714.25,6.16
2024-02-14,2024-07-29,BPCL.NS,A_breakout_40d,315.0,6.0,333.9,337.9,7.27
2024-06-13,2024-07-29,DIVISLAB.NS,A_breakout_40d,4595.0,6.0,4870.7,4923.8501,7.16
2024-07-05,2024-07-29,DIVISLAB.NS,A_breakout_40d,4629.3999,6.0,4907.1639,4923.8501,6.36
2024-02-16,2024-07-31,BPCL.NS,A_breakout_40d,329.95,6.0,349.747,350.05,6.09
2023-11-21,2024-07-31,HDFCLIFE.NS,A_breakout_40d,669.75,6.0,709.935,715.5,6.83
2024-03-22,2024-07-31,MARUTI.NS,A_breakout_40d,12285.5498,6.0,13022.6828,13115.7998,6.76
2024-06-03,2024-07-31,NTPC.NS,A_breakout_40d,391.9,6.0,415.414,416.0,6.15
2024-07-24,2024-07-31,NTPC.NS,A_breakout_40d,390.95,6.0,414.407,416.0,6.41
2024-05-21,2024-08-01,COALINDIA.NS,A_breakout_40d,494.5,6.0,524.17,540.4,9.28
2024-05-22,2024-08-01,COALINDIA.NS,A_breakout_40d,503.4,6.0,533.604,540.4,7.35
2024-03-27,2024-08-01,MARUTI.NS,A_breakout_40d,12569.9502,6.0,13324.1472,13359.0498,6.28
2024-06-03,2024-08-01,POWERGRID.NS,A_breakout_40d,334.95,6.0,355.047,361.1,7.81
2024-04-09,2024-08-01,TATAPOWER.NS,A_breakout_40d,432.0,6.0,457.92,464.4,7.5
2024-08-01,2024-08-02,ETERNAL.NS,A_breakout_40d,244.5,6.0,259.17,262.34,7.3
2024-03-28,2024-08-02,SUNPHARMA.NS,A_breakout_40d,1631.6,6.0,1729.496,1731.65,6.13
2024-07-31,2024-08-09,TRENT.NS,A_breakout_40d,5894.0,6.0,6247.64,6275.3501,6.47
2024-02-06,2024-08-16,TCS.NS,A_breakout_40d,4153.0,6.0,4402.18,4416.0498,6.33
2024-06-18,2024-08-19,SHRIRAMFIN.NS,A_breakout_40d,565.96,6.0,599.9176,615.12,8.69
2024-03-12,2024-08-19,TCS.NS,A_breakout_40d,4205.0,6.0,4457.3,4490.0,6.78
2024-07-12,2024-08-19,TCS.NS,A_breakout_40d,4235.7002,6.0,4489.8422,4490.0,6.0
2024-08-09,2024-08-19,TRENT.NS,A_breakout_40d,6302.9502,6.0,6681.1272,6689.8999,6.14
