signal_date,ticker,pattern,close,sma50,sma200,prev_high_close,volume,vol_avg20,entry_price,entry_band_low,entry_band_high,stop_pct,stop_price,pattern_family,score_trend,score_setup,score_volume,score_rsi,score_risk,score_pattern,sma50_slope_pct,ma_slope_bonus,feature_recent_signal_count,feature_close_vs_prev_high_pct,feature_close_vs_sma50_pct,feature_gap_pct,feature_range_vs_atr,feature_gap_sequence_risk,feature_exhaustion_risk,pattern_bonus,score_penalty_crowding,score_penalty_extension,score_penalty_gap_shock,score_penalty_total,score_penalty_stop_risk,signal_score_pre_stop_risk_penalty,signal_score,signal_stop_risk,signal_stop_risk_5d,signal_gap_through_stop_risk,signal_mae_exceeds_stop_risk,signal_reliability_score,score_penalty_stop_risk_method,score_penalty_stop_risk_gated,consensus_count,signal_score_pre_lt_health,lt_health_points,lt_health_bonus,markov_state,markov_p_continuation,markov_p_adverse,score_markov_adjustment,signal_score_pre_markov,st_score,st_score_pre_model,markov_state_encoded
2024-09-02,ADANIGREEN.NS,A_breakout_40d,1945.7,1806.005,1710.1435,1924.6,2881173,1141756.8,1947.0,1927.53,1966.47,7.0,1810.71,A,78.0,58.8,90.5,63.3,58.0,59.9,0.39,1.55,0,1.0963,7.735,0.0517,2.0453,1.2539,9.4991,18.0,-0.0,-0.0,-0.0,-0.0,1.4702,100.0,97.0,0.3111,0.1084,0.0223,0.3646,69,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,48.3,31.2,0|0|0|0|0
2024-09-02,BAJAJ-AUTO.NS,A_breakout_40d,11126.0996,9738.106,8361.821,10891.5498,787108,363560.15,11105.9502,10994.8907,11217.0097,7.0,10328.5337,A,100.0,67.2,83.3,83.1,58.0,59.9,1.01,3.0,1,2.1535,14.2532,0.3163,1.1114,0.6256,16.4359,18.0,-0.0,-0.0,-0.0,-0.0,2.9789,100.0,97.0,0.345,0.1154,0.0229,0.3762,66,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,13.6,13.8,0|0|0|0|0
2024-09-02,HCLTECH.NS,A_breakout_40d,1806.65,1589.628,1501.3448,1753.25,4445349,2741212.7,1806.0,1787.94,1824.06,7.0,1679.58,A,79.4,74.4,72.4,78.1,58.0,59.9,1.98,3.0,2,3.0458,13.6524,0.6246,1.3582,0.9828,15.9877,18.0,-0.0,-0.0,-0.0,-0.0,2.9789,100.0,97.0,0.345,0.1084,0.0223,0.3762,66,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,16.1,13.8,0|0|0|0|0
2024-09-02,SBILIFE.NS,A_breakout_40d,1888.75,1655.372,1498.577,1850.3,2522132,1452554.7,1890.0,1871.1,1908.9,7.0,1757.7,A,100.0,66.6,74.7,75.4,58.0,59.9,2.43,3.0,2,2.078,14.0982,0.0,1.1053,0.1053,13.1535,18.0,-0.0,-0.0,-0.0,-0.0,2.9789,100.0,97.0,0.345,0.1233,0.0229,0.3762,66,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,34.9,31.1,0|0|0|0|0
2024-09-03,SBILIFE.NS,A_breakout_40d,1928.65,1664.662,1501.516,1888.75,3457882,1563443.25,1910.0,1890.9,1929.1,7.0,1776.3,A,100.0,66.9,84.2,78.5,58.0,59.9,2.52,3.0,2,2.1125,15.8584,0.0662,1.3036,0.4435,15.5995,18.0,-0.0,-0.0,-0.0,-0.0,1.9759,100.0,97.0,0.3235,0.1154,0.0403,0.3762,68,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,34.9,31.1,0|0|0|0|0
2024-09-04,ASIANPAINT.NS,A_breakout_40d,3231.6499,3021.072,3010.2857,3186.6001,2379110,1043454.7,3240.0,3207.6,3272.4,7.0,3013.2,A,51.8,61.3,85.6,69.2,58.0,59.9,0.85,3.0,0,1.4137,6.9703,0.0206,1.8263,1.1579,8.1961,18.0,-0.0,-0.0,-0.0,-0.0,1.4702,100.0,97.0,0.3111,0.0815,0.0223,0.349,69,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,50.3,31.2,0|0|0|0|0
2024-09-04,PIDILITIND.NS,A_breakout_40d,1607.475,1560.9705,1439.6274,1596.7,1911688,778217.6,1607.475,1591.4002,1623.5497,7.0,1494.9517,A,92.1,55.4,89.1,63.5,58.0,59.9,0.08,0.34,0,0.6748,2.9792,-0.0488,1.4483,0.6366,6.1028,18.0,-0.0,-0.0,-0.0,-0.0,2.9789,100.0,97.0,0.345,0.1233,0.0049,0.3762,66,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,52.3,31.2,0|0|0|0|0
2024-09-06,ASIANPAINT.NS,A_breakout_40d,3273.7,3036.875,3012.0622,3238.25,2131256,1064762.75,3273.7,3240.963,3306.437,7.0,3044.541,A,54.1,58.8,80.0,72.7,58.0,59.9,1.08,3.0,1,1.0947,7.7983,-0.0077,1.1458,0.3267,9.0398,18.0,-0.0,-0.0,-0.0,-0.0,1.4702,100.0,97.0,0.3111,0.0815,0.0223,0.349,69,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,34.9,31.1,0|0|0|0|0
2024-09-09,DABUR.NS,A_breakout_40d,662.35,631.622,565.9607,654.55,6213572,2278517.95,669.35,662.6565,676.0435,7.0,622.4955,A,100.0,59.5,94.5,64.0,58.0,59.9,0.82,3.0,0,1.1917,4.8649,0.0931,1.566,0.6591,7.0151,18.0,-0.0,-0.0,-0.0,-0.0,1.4702,100.0,97.0,0.3111,0.1154,0.052,0.349,69,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,52.3,31.2,0|0|0|0|0
2024-09-09,HINDUNILVR.NS,A_breakout_40d,2921.8,2708.935,2494.3775,2841.25,3342754,1715399.45,2934.0,2904.66,2963.34,7.0,2728.62,A,93.0,72.7,79.0,77.1,58.0,59.9,1.51,3.0,0,2.835,7.8579,0.4984,1.8791,1.3775,10.5003,18.0,-0.0,-0.0,-0.0,-0.0,1.9759,100.0,97.0,0.3235,0.1154,0.0229,0.3762,68,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,16.1,13.8,0|0|0|0|0
2024-09-09,PIDILITIND.NS,A_breakout_40d,1636.975,1563.574,1445.6233,1616.85,1353670,700525.2,1642.0,1625.58,1658.42,7.0,1527.06,A,90.8,60.0,78.6,68.7,58.0,59.9,0.25,1.02,1,1.2447,4.6944,0.6278,1.4347,1.0902,7.3813,18.0,-0.0,-0.0,-0.0,-0.0,2.9789,99.3,96.3,0.345,0.1154,0.0049,0.3762,66,continuous_power,False,1,96.3,4,3.0,,0.0,0.0,0.0,99.3,40.9,31.1,0|0|0|0|0
2024-09-10,DABUR.NS,A_breakout_40d,665.25,632.913,566.657,662.35,4126339,2427870.75,668.0,661.32,674.68,7.0,621.24,A,100.0,53.5,74.0,65.2,58.0,59.9,0.87,3.0,1,0.4378,5.1092,1.0568,0.6007,1.5182,7.0135,18.0,-0.0,-0.0,-0.0,-0.0,2.9789,100.0,97.0,0.345,0.1233,0.0229,0.3762,66,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,52.3,31.2,0|0|0|0|0
2024-09-10,DIVISLAB.NS,A_breakout_40d,5426.4502,4799.022,4087.9912,5173.5,1628691,542899.45,5405.0,5350.95,5459.05,7.0,5026.65,A,100.0,89.1,100.0,76.3,58.0,59.9,1.37,3.0,0,4.8893,13.0741,0.5306,2.1,1.6306,18.8895,18.0,-0.0,-0.0,-0.0,-0.0,1.4702,100.0,97.0,0.3111,0.1233,0.0602,0.349,69,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,43.8,31.2,0|0|0|0|0
2024-09-11,ASIANPAINT.NS,A_breakout_40d,3367.45,3061.226,3015.118,3295.05,2561892,1107690.05,3370.0,3336.3,3403.7,7.0,3134.1,A,57.6,67.6,86.3,79.2,58.0,59.9,1.33,3.0,1,2.1972,10.0033,0.6055,1.2532,1.056,11.2298,18.0,-0.0,-0.0,-0.0,-0.0,1.4702,100.0,97.0,0.3111,0.0815,0.0223,0.349,69,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,34.9,31.1,0|0|0|0|0
2024-09-11,BAJAJ-AUTO.NS,A_breakout_40d,11420.75,9938.42,8555.8658,11126.0996,1283385,422318.95,11480.75,11365.9425,11595.5575,7.0,10677.0975,A,100.0,71.2,100.0,78.8,58.0,59.9,1.5,3.0,0,2.6483,14.9151,0.7281,2.1194,1.9676,15.6557,18.0,-0.0,-0.0,-0.0,-0.0,1.4702,100.0,97.0,0.3111,0.1154,0.0414,0.349,69,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,34.9,31.1,0|0|0|0|0
2024-09-11,BRITANNIA.NS,A_breakout_40d,6008.6499,5779.874,5223.0527,5969.8999,437060,239596.55,6018.6499,5958.4634,6078.8364,7.0,5597.3444,A,100.0,55.2,76.5,65.6,58.0,59.9,0.86,3.0,0,0.6491,3.9581,-0.2823,1.06,0.5385,5.2497,18.0,-0.0,-0.0,-0.0,-0.0,2.9789,100.0,97.0,0.345,0.1233,0.0403,0.3762,66,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,52.3,31.2,0|0|0|0|0
2024-09-11,ETERNAL.NS,A_breakout_40d,271.75,240.07,179.7858,267.7,121883700,65629971.0,276.3,273.537,279.063,7.0,256.959,A,100.0,62.1,77.1,65.9,58.0,59.9,2.72,3.0,0,1.5129,12.7071,0.2054,1.4378,1.4732,13.6104,18.0,-0.0,-0.0,-0.0,-0.0,2.9789,100.0,97.0,0.345,0.1233,0.0403,0.3762,66,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,48.3,31.2,0|0|0|0|0
2024-09-12,APOLLOHOSP.NS,A_breakout_40d,7061.7998,6632.498,6184.3395,6934.2998,831152,381913.25,7096.2002,7025.2382,7167.1622,7.0,6599.4662,A,86.2,64.7,83.5,67.4,58.0,59.9,1.19,3.0,0,1.8387,6.4727,0.6195,1.3406,0.9601,7.4631,18.0,-0.0,-0.0,-0.0,-0.0,1.4702,100.0,97.0,0.3111,0.1154,0.0403,0.3525,69,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,52.3,31.2,0|0|0|0|0
2024-09-12,BAJAJ-AUTO.NS,A_breakout_40d,11723.5,9984.865,8586.3258,11420.75,1409151,478629.8,11723.5,11606.265,11840.735,7.0,10902.855,A,100.0,71.2,98.9,82.1,58.0,59.9,1.73,3.0,1,2.6509,17.4127,0.5254,1.4567,2.2753,19.6476,18.0,-0.0,-0.0,-0.0,-0.0,1.4702,100.0,97.0,0.3111,0.1154,0.0414,0.3525,69,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,32.4,31.1,0|0|0|0|0
2024-09-12,BHARTIARTL.NS,A_breakout_40d,1646.75,1489.804,1267.7993,1589.05,12204496,7762687.95,1651.0,1634.49,1667.51,7.0,1535.43,A,100.0,79.0,71.4,75.0,58.0,59.9,0.86,3.0,0,3.6311,10.5347,1.163,1.9397,2.1293,15.7381,18.0,-0.0,-0.0,-0.0,-0.0,2.9789,100.0,97.0,0.345,0.1233,0.0403,0.3762,66,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,16.1,13.8,0|0|0|0|0
2024-09-12,BRITANNIA.NS,A_breakout_40d,6109.25,5794.026,5230.0075,6008.6499,548745,258805.05,6138.0,6076.62,6199.38,7.0,5708.34,A,100.0,63.4,82.4,70.8,58.0,59.9,0.93,3.0,1,1.6743,5.4405,0.1664,1.2613,0.4697,8.2894,18.0,-0.0,-0.0,-0.0,-0.0,1.4702,100.0,97.0,0.3111,0.1233,0.0403,0.3762,69,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,38.9,31.1,0|0|0|0|0
2024-09-12,ITC.NS,A_breakout_40d,500.2345,469.8776,431.5822,495.2755,19085324,11982502.6,500.2345,495.2321,505.2368,7.0,465.2181,A,94.4,58.0,71.9,65.7,58.0,59.9,1.8,3.0,0,1.0013,6.4606,0.1458,1.3241,0.4699,5.5841,18.0,-0.0,-0.0,-0.0,-0.0,2.9789,100.0,97.0,0.345,0.1154,0.0229,0.3762,66,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,40.9,31.1,0|0|0|0|0
2024-09-12,KOTAKBANK.NS,A_breakout_40d,365.49,359.4174,354.0597,365.35,31827540,19866663.25,367.4,363.726,371.074,7.0,341.682,A,57.6,50.3,72.0,62.0,58.0,59.9,-0.05,0.0,0,0.0383,1.6896,0.8188,1.6558,1.6074,3.314,18.0,-0.0,-0.0,-0.0,-0.0,2.9789,97.2,94.2,0.345,0.0815,0.0,0.3762,66,continuous_power,False,1,94.2,4,3.0,,0.0,0.0,0.0,97.2,52.3,31.2,0|0|0|0|0
2024-09-12,SHRIRAMFIN.NS,A_breakout_40d,680.15,599.4076,503.3694,663.14,9163615,5939756.0,679.94,673.1406,686.7394,7.0,632.3442,A,100.0,70.5,70.9,71.3,58.0,59.9,1.28,3.0,0,2.5651,13.4704,0.6128,1.4626,1.1828,12.5982,18.0,-0.0,-0.0,-0.0,-0.0,2.9789,100.0,97.0,0.345,0.1233,0.0229,0.3762,66,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,34.9,31.1,0|0|0|0|0
2024-09-13,PIDILITIND.NS,A_breakout_40d,1655.0,1569.4535,1453.5036,1636.975,1234854,783004.7,1660.0,1643.4,1676.6,7.0,1543.8,A,89.9,58.8,71.5,68.7,58.0,59.9,0.46,1.84,1,1.1011,5.4507,-0.0199,1.5004,0.5233,7.2477,18.0,-0.0,-0.0,-0.0,-0.0,2.9789,100.0,97.0,0.345,0.1154,0.0223,0.3762,66,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,40.9,31.1,0|0|0|0|0
2024-09-17,ADANIGREEN.NS,A_breakout_40d,1954.4,1825.785,1761.6785,1945.7,4392980,1202993.45,1940.0,1920.6,1959.4,7.0,1804.2,A,68.2,53.6,100.0,60.6,58.0,59.9,0.5,1.99,0,0.4471,7.0444,0.0,1.3123,3.1691,9.9622,18.0,-0.0,-0.0,-0.0,-0.0,1.4702,100.0,97.0,0.3111,0.0815,0.0229,0.349,69,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,48.3,31.2,0|0|0|0|0
2024-09-17,HEROMOTOCO.NS,A_breakout_40d,5961.2002,5457.195,4831.8615,5803.1499,1250736,731910.2,5985.2998,5925.4468,6045.1528,7.0,5566.3288,A,100.0,71.8,74.2,73.6,58.0,59.9,0.42,1.66,0,2.7235,9.2356,0.3556,1.6567,1.0123,12.083,18.0,-0.0,-0.0,-0.0,-0.0,2.9789,100.0,97.0,0.345,0.1233,0.0223,0.3762,66,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,34.9,31.1,0|0|0|0|0
2024-09-17,MAXHEALTH.NS,A_breakout_40d,964.7,896.217,812.1275,948.5,3214818,1617089.05,964.7,955.053,974.347,7.0,897.171,A,100.0,63.7,79.8,70.6,58.0,59.9,-0.06,0.0,0,1.708,7.6413,0.4296,1.6874,2.3428,14.4542,18.0,-0.0,-0.0,-0.0,-0.0,2.9789,93.2,90.2,0.345,0.1233,0.0223,0.3762,66,continuous_power,False,1,90.2,4,3.0,,0.0,0.0,0.0,93.2,46.3,31.2,0|0|0|0|0
2024-09-18,BANKBEES.NS,A_breakout_40d,540.74,526.4052,498.0661,535.32,1577011,721152.35,541.8,536.382,547.218,7.0,503.874,A,78.4,58.1,83.7,67.5,58.0,59.9,-0.1,0.0,0,1.0125,2.7231,0.4988,1.5015,1.2961,4.8562,18.0,-0.0,-0.0,-0.0,-0.0,2.9789,98.4,95.4,0.345,0.1154,0.0,0.3762,66,continuous_power,False,1,95.4,4,3.0,,0.0,0.0,0.0,98.4,40.9,31.1,0|0|0|0|0
2024-09-18,HEROMOTOCO.NS,A_breakout_40d,5964.75,5466.452,4843.8453,5961.2002,1446956,773612.45,6000.0,5940.0,6060.0,7.0,5580.0,A,100.0,50.5,77.4,73.7,58.0,59.9,0.57,2.27,1,0.0595,9.1156,0.4043,1.5311,1.644,9.2058,18.0,-0.0,-0.0,-0.0,-0.0,2.9789,100.0,97.0,0.345,0.1154,0.0223,0.3762,66,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,34.9,31.1,0|0|0|0|0
2024-09-18,SHRIRAMFIN.NS,A_breakout_40d,714.94,609.121,509.2151,684.92,10582475,5773729.25,714.31,707.1669,721.4531,7.0,664.3083,A,100.0,85.1,76.7,76.9,58.0,59.9,2.01,3.0,1,4.383,17.3724,0.5811,1.8828,1.4639,20.0572,18.0,-0.0,-0.0,-0.0,-0.0,2.9789,100.0,97.0,0.345,0.1233,0.0414,0.3762,66,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,32.4,31.1,0|0|0|0|0
2024-09-19,ADANIGREEN.NS,A_breakout_40d,1962.95,1833.805,1771.9043,1954.4,4625834,1467947.9,1962.95,1943.3205,1982.5795,7.0,1825.5435,A,67.5,53.5,100.0,61.3,58.0,59.9,0.86,3.0,1,0.4375,7.0425,-0.5024,0.8949,,7.927,18.0,-0.0,-0.0,0.0,0.0,0.1267,100.0,97.0,0.2632,0.0815,0.0403,0.3108,74,continuous_power,False,1,100.0,4,3.0,,0.0,0.0,0.0,100.0,49.3,31.2,0|0|0|0|0
2024-09-19,NESTLEIND.NS,A_breakout_40d,1317.1,1265.2305,1262.8331,1298.575,5068578,1940157.3,1322.0,1308.78,1335.22,7.0,1229.46,A,50.9,61.4,92.2,71.8,58.0,59.9,-0.04,0.0,0,1.4266,4.0996,0.2253,1.8406,1.4275,7.6508,18.0,-0.0,-0.0,-0.0,-0.0,1.8275,100.0,97.0,0.32,0.0815,0.0,0.3762,68,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,52.3,31.2,0|0|0|0|0
2024-09-19,NTPC.NS,A_breakout_40d,423.95,400.917,352.5857,423.45,59601773,16233126.9,428.05,423.7695,432.3305,7.0,398.0865,A,100.0,50.9,100.0,62.5,58.0,59.9,0.94,3.0,0,0.1181,5.7451,2.3784,1.1117,2.86,7.0133,18.0,-0.0,-0.0,-0.0,-0.0,1.4702,100.0,97.0,0.3111,0.1154,0.052,0.349,69,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,47.8,31.2,0|0|0|0|0
2024-09-20,ADANIGREEN.NS,A_breakout_40d,2003.95,1838.771,1776.66,1962.95,5657903,1712103.95,2028.95,2008.6605,2049.2395,7.0,1886.9235,A,67.5,66.7,100.0,65.0,58.0,59.9,1.11,3.0,2,2.0887,8.9831,0.0,1.0986,0.0986,12.6162,18.0,-0.0,-0.0,-0.0,-0.0,0.0,100.0,100.0,0.2294,0.0815,0.0414,0.2943,77,continuous_power,False,1,100.0,4,3.0,,0.0,0.0,0.0,100.0,46.3,31.2,0|0|0|0|0
2024-09-20,AXISBANK.NS,A_breakout_40d,1245.0,1197.686,1140.132,1242.7,15009629,7528426.85,1251.5,1238.985,1264.015,7.0,1163.895,A,75.2,51.5,79.9,69.1,58.0,59.9,-0.41,0.0,0,0.1851,3.9505,0.1046,0.9796,0.631,4.8476,18.0,-0.0,-0.0,-0.0,-0.0,1.4702,79.7,78.2,0.3111,0.0815,0.0223,0.3324,69,continuous_power,False,1,78.2,3,1.5,,0.0,0.0,0.0,79.7,40.9,31.1,0|0|0|0|0
2024-09-20,BANKBEES.NS,A_breakout_40d,550.68,526.8146,499.077,544.21,1704817,799644.9,553.99,548.4501,559.5299,7.0,515.2107,A,77.8,59.5,82.6,74.6,58.0,59.9,0.04,0.16,1,1.1889,4.5301,0.6027,1.5232,1.2631,7.0094,18.0,-0.0,-0.0,-0.0,-0.0,2.9789,98.8,95.8,0.345,0.1154,0.0,0.3762,66,continuous_power,False,1,95.8,4,3.0,,0.0,0.0,0.0,98.8,38.9,31.1,0|0|0|0|0
2024-09-20,BHARTIARTL.NS,A_breakout_40d,1711.75,1517.3,1288.4315,1664.85,21646275,8067094.1,1719.0,1701.81,1736.19,7.0,1598.67,A,100.0,72.5,93.7,78.5,58.0,59.9,1.55,3.0,0,2.8171,12.8155,0.3694,1.6723,1.7007,13.7192,18.0,-0.0,-0.0,-0.0,-0.0,1.4702,100.0,97.0,0.3111,0.1154,0.0414,0.3525,69,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,34.9,31.1,0|0|0|0|0
2024-09-20,BRITANNIA.NS,A_breakout_40d,6210.5498,5861.233,5273.038,6134.5,663556,334265.4,6235.25,6172.8975,6297.6025,7.0,5798.7825,A,100.0,59.9,79.7,72.0,58.0,59.9,0.92,3.0,0,1.2397,5.9598,0.5029,1.2122,0.8172,6.5919,18.0,-0.0,-0.0,-0.0,-0.0,2.9789,100.0,97.0,0.345,0.1154,0.0229,0.3762,66,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,40.9,31.1,0|0|0|0|0
2024-09-20,HINDUNILVR.NS,A_breakout_40d,2977.6001,2776.806,2512.4388,2956.3999,3641632,1909416.5,2980.0,2950.2,3009.8,7.0,2771.4,A,100.0,55.7,78.1,69.7,58.0,59.9,1.22,3.0,0,0.7171,7.2311,0.4482,1.5131,1.0118,7.4329,18.0,-0.0,-0.0,-0.0,-0.0,2.9789,100.0,97.0,0.345,0.1154,0.0229,0.3762,66,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,40.9,31.1,0|0|0|0|0
2024-09-20,ICICIBANK.NS,A_breakout_40d,1338.45,1219.528,1111.2625,1292.0,73257767,16100699.55,1331.0,1317.69,1344.31,7.0,1237.83,A,98.7,78.8,100.0,79.8,58.0,59.9,0.42,1.69,0,3.5952,9.7515,0.2322,2.8067,2.0389,15.1953,18.0,-0.0,-0.0,-0.0,-0.0,1.4702,100.0,97.0,0.3111,0.1233,0.0403,0.3762,69,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,34.9,31.1,0|0|0|0|0
2024-09-20,JSWSTEEL.NS,A_breakout_40d,981.55,923.727,873.7995,971.0,8035572,2182272.4,986.0,976.14,995.86,7.0,916.98,A,78.6,58.7,100.0,63.5,58.0,59.9,0.27,1.07,0,1.0865,6.2597,2.2775,1.0313,2.6046,6.6934,18.0,-0.0,-0.0,-0.0,-0.0,1.4702,100.0,97.0,0.3111,0.1084,0.0223,0.3525,69,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,47.8,31.2,0|0|0|0|0
2024-09-20,KOTAKBANK.NS,A_breakout_40d,380.9,359.7626,354.6652,374.39,94247895,24387094.25,382.99,379.1601,386.8199,7.0,356.1807,A,57.2,63.9,100.0,74.3,58.0,59.9,0.09,0.34,0,1.7388,5.8754,0.1095,1.9856,1.594,9.2552,18.0,-0.0,-0.0,-0.0,-0.0,1.4702,100.0,97.0,0.3111,0.0815,0.0,0.3646,69,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,46.3,31.2,0|0|0|0|0
2024-09-20,M&M.NS,A_breakout_40d,2950.8501,2769.532,2243.1805,2933.0,12492909,2786468.05,2962.75,2933.1225,2992.3775,7.0,2755.3575,A,100.0,54.9,100.0,68.2,58.0,59.9,-0.14,0.0,0,0.6086,6.5469,0.0429,2.5173,1.6627,11.1701,18.0,-0.0,-0.0,-0.0,-0.0,2.9789,100.0,97.0,0.345,0.1233,0.0223,0.3762,66,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,46.3,31.2,0|0|0|0|0
2024-09-20,MAXHEALTH.NS,A_breakout_40d,1067.95,901.5,818.0535,984.85,9930210,2169578.4,1062.1,1051.479,1072.721,7.0,987.753,A,100.0,100.0,100.0,82.1,58.0,59.9,0.73,2.93,1,8.4378,18.4637,-0.3909,2.8261,2.2813,33.9992,18.0,-0.0,-0.0,-0.0,-0.0,1.4702,100.0,97.0,0.3111,0.1233,0.0598,0.349,69,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,43.8,31.2,0|0|0|0|0
2024-09-20,NESTLEIND.NS,A_breakout_40d,1349.775,1266.0615,1263.5273,1317.1,4645516,2121279.4,1352.575,1339.0492,1366.1007,7.0,1257.8947,A,51.0,69.8,83.8,78.2,58.0,59.9,0.04,0.17,1,2.4808,6.6121,0.372,1.5471,1.6652,12.6071,18.0,-0.0,-0.0,-0.0,-0.0,2.9789,100.0,97.0,0.345,0.0815,0.0,0.3762,66,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,34.9,31.1,0|0|0|0|0
2024-09-23,ADANIGREEN.NS,A_breakout_40d,2031.2,1844.454,1781.6075,2003.95,3976960,1893393.55,2037.6,2017.224,2057.976,7.0,1894.968,A,67.6,60.9,82.0,67.2,58.0,59.9,1.24,3.0,3,1.3598,10.1247,1.2475,1.1855,1.5021,11.8508,18.0,-0.0,-0.0,-0.0,-0.0,1.4702,100.0,97.0,0.3111,0.0815,0.0223,0.349,69,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,46.3,31.2,0|0|0|0|0
2024-09-23,DLF.NS,A_breakout_40d,909.65,844.056,827.0795,889.15,6822019,2836097.85,910.95,901.8405,920.0595,7.0,847.1835,A,60.3,68.4,88.1,68.0,58.0,59.9,0.43,1.74,0,2.3056,7.7713,0.6951,1.6918,2.0091,12.9265,18.0,-0.0,-0.0,-0.0,-0.0,1.4702,100.0,97.0,0.3111,0.0815,0.0223,0.3525,69,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,46.3,31.2,0|0|0|0|0
2024-09-23,TVSMOTOR.NS,A_breakout_40d,2845.2,2640.854,2252.324,2841.75,1352527,707743.2,2832.5,2804.175,2860.825,7.0,2634.225,A,100.0,51.0,78.2,65.4,58.0,59.9,1.42,3.0,0,0.1214,7.7379,0.6144,1.1932,1.2471,4.7323,18.0,-0.0,-0.0,-0.0,-0.0,2.9789,100.0,97.0,0.345,0.1154,0.0229,0.3762,66,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,52.3,31.2,0|0|0|0|0
2024-09-24,DLF.NS,A_breakout_40d,917.0,845.962,828.5353,909.65,5638566,2952404.55,915.0,905.85,924.15,7.0,850.95,A,60.5,56.5,78.2,69.4,58.0,59.9,0.59,2.37,1,0.808,8.3973,0.1429,0.6871,1.1137,13.1472,18.0,-0.0,-0.0,-0.0,-0.0,1.4702,100.0,97.0,0.3111,0.0815,0.0049,0.3646,69,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,46.3,31.2,0|0|0|0|0
2024-09-24,HINDALCO.NS,A_breakout_40d,717.85,667.56,616.4985,711.85,15201960,5702987.25,725.0,717.75,732.25,7.0,674.25,A,91.4,56.7,93.3,66.3,58.0,59.9,-0.04,0.0,0,0.8429,7.5334,1.0209,1.6785,1.8103,9.7959,18.0,-0.0,-0.0,-0.0,-0.0,2.9789,100.0,97.0,0.345,0.1233,0.0049,0.3762,66,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,48.3,31.2,0|0|0|0|0
2024-09-24,JSWSTEEL.NS,A_breakout_40d,989.7,925.975,875.6868,982.1,5545642,2303021.85,996.0,986.04,1005.96,7.0,926.28,A,78.7,56.2,88.2,65.5,58.0,59.9,0.43,1.73,1,0.7739,6.8819,0.9368,1.0968,1.3509,7.9766,18.0,-0.0,-0.0,-0.0,-0.0,1.4702,100.0,97.0,0.3111,0.0912,0.0223,0.3646,69,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,52.3,31.2,0|0|0|0|0
