buy_signal_date,ticker,pattern,entry_price,stop_price,status,entered_date,closed_date,last_updated
2024-02-16,WIPRO.NS,A_breakout_40d,272.95,253.8435,Closed,,2026-03-29,2026-03-29
2024-02-19,BAJAJ-AUTO.NS,A_breakout_40d,8505.0,7909.65,Closed,,2026-03-29,2026-03-29
2024-02-20,GRASIM.NS,A_breakout_40d,2200.0,2046.0,Closed,,2026-03-29,2026-03-29
2024-02-20,POWERGRID.NS,A_breakout_40d,287.55,267.4215,Closed,,2026-03-29,2026-03-29
2024-02-21,DLF.NS,A_breakout_40d,894.0,831.42,Closed,,2026-03-29,2026-03-29
2024-02-22,GRASIM.NS,A_breakout_40d,2234.0,2077.62,Closed,,2026-03-29,2026-03-29
2024-02-22,RELIANCE.NS,A_breakout_40d,1489.5,1385.235,Closed,,2026-03-29,2026-03-29
2024-02-23,BEL.NS,A_breakout_40d,205.65,191.2545,Closed,,2026-03-29,2026-03-29
2024-02-23,INDUSTOWER.NS,A_breakout_40d,245.0,227.85,Closed,,2026-03-29,2026-03-29
2024-02-26,INDUSTOWER.NS,A_breakout_40d,247.0,229.71,Closed,,2026-03-29,2026-03-29
2024-02-29,ETERNAL.NS,A_breakout_40d,168.0,156.24,Closed,,2026-03-29,2026-03-29
2024-02-29,TATACONSUM.NS,A_breakout_40d,1204.0,1119.72,New,,,2026-03-29
2024-03-01,INDUSTOWER.NS,A_breakout_40d,265.55,246.9615,Closed,,2026-03-29,2026-03-29
2024-03-01,TATASTEEL.NS,A_breakout_40d,154.9,144.057,Closed,,2026-03-29,2026-03-29
2024-03-01,TVSMOTOR.NS,A_breakout_40d,2263.3999,2104.9619,Closed,,2026-03-29,2026-03-29
2024-03-04,GOLDBEES.NS,A_breakout_40d,54.7,50.871,Closed,,2026-03-29,2026-03-29
2024-03-04,NTPC.NS,A_breakout_40d,354.9,330.057,Closed,,2026-03-29,2026-03-29
2024-03-04,TATASTEEL.NS,A_breakout_40d,153.2,142.476,Closed,,2026-03-29,2026-03-29
2024-03-05,ADANIPOWER.NS,A_breakout_40d,115.0,106.95,Closed,,2026-03-29,2026-03-29
2024-03-05,GOLDBEES.NS,A_breakout_40d,54.9,51.057,Closed,,2026-03-29,2026-03-29
2024-03-06,BAJAJ-AUTO.NS,A_breakout_40d,8638.0,8033.34,Closed,,2026-03-29,2026-03-29
2024-03-06,GOLDBEES.NS,A_breakout_40d,55.0,51.15,Closed,,2026-03-29,2026-03-29
2024-03-06,ICICIBANK.NS,A_breakout_40d,1094.95,1018.3035,Closed,,2026-03-29,2026-03-29
2024-03-06,PIDILITIND.NS,A_breakout_40d,1417.55,1318.3215,Closed,,2026-03-29,2026-03-29
2024-03-07,BAJAJ-AUTO.NS,A_breakout_40d,9023.4502,8391.8087,Closed,,2026-03-29,2026-03-29
2024-03-07,BHARTIARTL.NS,A_breakout_40d,1186.0,1102.98,Closed,,2026-03-29,2026-03-29
2024-03-07,PIDILITIND.NS,A_breakout_40d,1437.5,1336.875,Closed,,2026-03-29,2026-03-29
2024-03-07,TATACONSUM.NS,A_breakout_40d,1263.0,1174.59,New,,,2026-03-29
2024-03-07,TATAPOWER.NS,A_breakout_40d,414.0,385.02,Closed,,2026-03-29,2026-03-29
2024-03-07,TATASTEEL.NS,A_breakout_40d,158.9,147.777,Closed,,2026-03-29,2026-03-29
2024-03-11,CIPLA.NS,A_breakout_40d,1512.0,1406.16,Closed,,2026-03-29,2026-03-29
2024-03-11,GOLDBEES.NS,A_breakout_40d,56.2,52.266,Closed,,2026-03-29,2026-03-29
2024-03-11,INDIGO.NS,A_breakout_40d,3220.95,2995.4835,Closed,,2026-03-29,2026-03-29
2024-03-11,NESTLEIND.NS,A_breakout_40d,1303.025,1211.8133,Closed,,2026-04-23,2026-04-23
2024-03-11,SIEMENS.NS,A_breakout_40d,2785.3125,2590.3406,Closed,,2026-03-29,2026-03-29
2024-03-12,INDIGO.NS,A_breakout_40d,3242.0,3015.06,Closed,,2026-03-29,2026-03-29
2024-03-12,TCS.NS,A_breakout_40d,4205.0,3910.65,Closed,,2026-03-29,2026-03-29
2024-03-15,BHARTIARTL.NS,A_breakout_40d,1225.0,1139.25,Closed,,2026-03-29,2026-03-29
2024-03-20,MARUTI.NS,A_breakout_40d,11999.0,11159.07,Closed,,2026-03-29,2026-03-29
2024-03-21,SIEMENS.NS,A_breakout_40d,2896.8718,2694.0908,Closed,,2026-03-29,2026-03-29
2024-03-22,MARUTI.NS,A_breakout_40d,12285.5498,11425.5613,Closed,,2026-03-29,2026-03-29
2024-03-22,SUNPHARMA.NS,A_breakout_40d,1595.05,1483.3965,Closed,,2026-03-29,2026-03-29
2024-03-26,INDUSTOWER.NS,A_breakout_40d,283.65,263.7945,Closed,,2026-03-29,2026-03-29
2024-03-26,PIDILITIND.NS,A_breakout_40d,1515.575,1409.4847,Closed,,2026-03-29,2026-03-29
2024-03-27,BAJAJ-AUTO.NS,A_breakout_40d,9162.5,8521.125,Closed,,2026-03-29,2026-03-29
2024-03-27,MARUTI.NS,A_breakout_40d,12569.9502,11690.0537,Closed,,2026-03-29,2026-03-29
2024-03-27,SIEMENS.NS,A_breakout_40d,3104.4348,2887.1244,Closed,,2026-03-29,2026-03-29
2024-03-28,EICHERMOT.NS,A_breakout_40d,4060.8,3776.544,Closed,,2026-03-29,2026-03-29
2024-03-28,GRASIM.NS,A_breakout_40d,2300.0,2139.0,Closed,,2026-03-29,2026-03-29
2024-03-28,LT.NS,A_breakout_40d,3780.8501,3516.1906,Closed,,2026-03-29,2026-03-29
2024-03-28,NESTLEIND.NS,A_breakout_40d,1311.175,1219.3928,Closed,,2026-04-23,2026-04-23
2024-03-28,SUNPHARMA.NS,A_breakout_40d,1631.6,1517.388,Closed,,2026-03-29,2026-03-29
2024-04-01,DLF.NS,A_breakout_40d,948.25,881.8725,New,,,2026-03-29
2024-04-01,GOLDBEES.NS,A_breakout_40d,58.45,54.3585,Closed,,2026-03-29,2026-03-29
2024-04-01,INDUSTOWER.NS,A_breakout_40d,314.5,292.485,Closed,,2026-03-29,2026-03-29
2024-04-01,JSWSTEEL.NS,A_breakout_40d,871.1,810.123,Closed,,2026-03-29,2026-03-29
2024-04-01,VEDL.NS,A_breakout_40d,286.95,266.8635,Closed,,2026-03-29,2026-03-29
2024-04-02,ADANIPORTS.NS,A_breakout_40d,1399.85,1301.8605,Closed,,2026-03-29,2026-03-29
2024-04-02,ADANIPOWER.NS,A_breakout_40d,118.0,109.74,Closed,,2026-03-29,2026-03-29
2024-04-02,BEL.NS,A_breakout_40d,221.7,206.181,Closed,,2026-03-29,2026-03-29
2024-04-02,VEDL.NS,A_breakout_40d,301.2,280.116,Closed,,2026-03-29,2026-03-29
2024-04-03,ADANIPOWER.NS,A_breakout_40d,126.03,117.2079,Closed,,2026-03-29,2026-03-29
2024-04-04,ADANIPOWER.NS,A_breakout_40d,126.0,117.18,Closed,,2026-03-29,2026-03-29
2024-04-04,VEDL.NS,A_breakout_40d,311.05,289.2765,Closed,,2026-03-29,2026-03-29
2024-04-05,BAJAJFINSV.NS,A_breakout_40d,1690.0,1571.7,Closed,,2026-03-29,2026-03-29
2024-04-05,VEDL.NS,A_breakout_40d,323.9,301.227,Closed,,2026-03-29,2026-03-29
2024-04-08,EICHERMOT.NS,A_breakout_40d,4247.7998,3950.4538,Closed,,2026-03-29,2026-03-29
2024-04-08,GOLDBEES.NS,A_breakout_40d,60.63,56.3859,Closed,,2026-03-29,2026-03-29
2024-04-08,SILVERBEES.NS,A_breakout_40d,80.98,75.3114,Closed,,2026-03-29,2026-03-29
2024-04-09,SILVERBEES.NS,A_breakout_40d,81.47,75.7671,Closed,,2026-03-29,2026-03-29
2024-04-09,TATAPOWER.NS,A_breakout_40d,432.0,401.76,Closed,,2026-03-29,2026-03-29
2024-04-09,VEDL.NS,A_breakout_40d,347.0,322.71,Closed,,2026-03-29,2026-03-29
2024-04-10,HINDALCO.NS,A_breakout_40d,609.05,566.4165,Closed,,2026-03-29,2026-03-29
2024-04-10,INDIGO.NS,A_breakout_40d,3830.0,3561.9,Closed,,2026-03-29,2026-03-29
2024-04-10,VEDL.NS,A_breakout_40d,365.55,339.9615,Closed,,2026-03-29,2026-03-29
2024-04-12,BEL.NS,A_breakout_40d,230.0,213.9,Closed,,2026-03-29,2026-03-29
2024-04-12,VEDL.NS,A_breakout_40d,374.0,347.82,Closed,,2026-03-29,2026-03-29
2024-04-15,HINDALCO.NS,A_breakout_40d,612.7,569.811,Closed,,2026-03-29,2026-03-29
2024-04-18,BHARTIARTL.NS,A_breakout_40d,1280.0,1190.4,Closed,,2026-03-29,2026-03-29
2024-04-18,INDUSTOWER.NS,A_breakout_40d,342.05,318.1065,Closed,,2026-03-29,2026-03-29
2024-04-18,TRENT.NS,A_breakout_40d,4087.95,3801.7935,Closed,,2026-03-29,2026-03-29
2024-04-18,VEDL.NS,A_breakout_40d,388.2,361.026,Closed,,2026-03-29,2026-03-29
2024-04-19,BHARTIARTL.NS,A_breakout_40d,1304.0,1212.72,Closed,,2026-03-29,2026-03-29
2024-04-19,INDUSTOWER.NS,A_breakout_40d,352.0,327.36,Closed,,2026-03-29,2026-03-29
2024-04-19,TRENT.NS,A_breakout_40d,4215.2998,3920.2288,Closed,,2026-03-29,2026-03-29
2024-04-22,TRENT.NS,A_breakout_40d,4215.0,3919.95,Closed,,2026-03-29,2026-03-29
2024-04-23,BHARTIARTL.NS,A_breakout_40d,1352.0,1257.36,Closed,,2026-03-29,2026-03-29
2024-04-23,GRASIM.NS,A_breakout_40d,2378.0,2211.54,Closed,,2026-03-29,2026-03-29
2024-04-25,AXISBANK.NS,A_breakout_40d,1130.0,1050.9,Closed,,2026-03-29,2026-03-29
2024-04-25,JSWSTEEL.NS,A_breakout_40d,910.0,846.3,Closed,,2026-03-29,2026-03-29
2024-04-25,SBIN.NS,A_breakout_40d,815.9,758.787,Closed,,2026-03-29,2026-03-29
2024-04-26,INDIGO.NS,A_breakout_40d,4001.0,3720.93,Closed,,2026-03-29,2026-03-29
2024-04-29,ICICIBANK.NS,A_breakout_40d,1159.95,1078.7535,Closed,,2026-03-29,2026-03-29
2024-04-29,SBIN.NS,A_breakout_40d,826.5,768.645,Closed,,2026-03-29,2026-03-29
2024-04-30,M&M.NS,A_breakout_40d,2165.1001,2013.5431,Closed,,2026-03-29,2026-03-29
2024-04-30,POWERGRID.NS,A_breakout_40d,301.95,280.8135,Closed,,2026-03-29,2026-03-29
2024-04-30,TRENT.NS,A_breakout_40d,4409.8999,4101.2069,Closed,,2026-03-29,2026-03-29
2024-05-02,GRASIM.NS,A_breakout_40d,2442.0,2271.06,Closed,,2026-03-29,2026-03-29
2024-05-02,NTPC.NS,A_breakout_40d,372.3,346.239,Closed,,2026-03-29,2026-03-29
2024-05-02,POWERGRID.NS,A_breakout_40d,312.0,290.16,Closed,,2026-03-29,2026-03-29
2024-05-02,TRENT.NS,A_breakout_40d,4680.2002,4352.5862,Closed,,2026-03-29,2026-03-29
2024-05-03,COALINDIA.NS,A_breakout_40d,479.0,445.47,Closed,,2026-03-29,2026-03-29
2024-05-06,BRITANNIA.NS,A_breakout_40d,5057.9502,4703.8937,Closed,,2026-03-29,2026-03-29
2024-05-06,SIEMENS.NS,A_breakout_40d,3606.5249,3354.0682,Closed,,2026-03-29,2026-03-29
2024-05-07,BRITANNIA.NS,A_breakout_40d,5151.0,4790.43,Closed,,2026-03-29,2026-03-29
2024-05-07,GODREJCP.NS,A_breakout_40d,1319.0,1226.67,Closed,,2026-03-29,2026-03-29
2024-05-08,GODREJCP.NS,A_breakout_40d,1342.0,1248.06,Closed,,2026-03-29,2026-03-29
2024-05-08,SIEMENS.NS,A_breakout_40d,3709.2498,3449.6023,Closed,,2026-03-29,2026-03-29
2024-05-09,HEROMOTOCO.NS,A_breakout_40d,4788.6001,4453.3981,Closed,,2026-03-29,2026-03-29
2024-05-10,HEROMOTOCO.NS,A_breakout_40d,4908.0,4564.44,Closed,,2026-03-29,2026-03-29
2024-05-13,SIEMENS.NS,A_breakout_40d,3909.7688,3636.085,Closed,,2026-03-29,2026-03-29
2024-05-14,SIEMENS.NS,A_breakout_40d,4120.7363,3832.2848,Closed,,2026-03-29,2026-03-29
2024-05-15,SIEMENS.NS,A_breakout_40d,4179.0254,3886.4936,Closed,,2026-03-29,2026-03-29
2024-05-16,BHARTIARTL.NS,A_breakout_40d,1353.6,1258.848,Closed,,2026-03-29,2026-03-29
2024-05-16,M&M.NS,A_breakout_40d,2425.3501,2255.5756,Closed,,2026-03-29,2026-03-29
2024-05-16,TECHM.NS,A_breakout_40d,1309.1,1217.463,Closed,,2026-03-29,2026-03-29
2024-05-17,BEL.NS,A_breakout_40d,283.0,263.19,Closed,,2026-03-29,2026-03-29
2024-05-17,JSWSTEEL.NS,A_breakout_40d,892.0,829.56,Closed,,2026-03-29,2026-03-29
2024-05-17,M&M.NS,A_breakout_40d,2503.0,2327.79,Closed,,2026-03-29,2026-03-29
2024-05-21,ADANIPOWER.NS,A_breakout_40d,137.58,127.9494,Closed,,2026-03-29,2026-03-29
2024-05-21,BEL.NS,A_breakout_40d,277.0,257.61,Closed,,2026-03-29,2026-03-29
2024-05-21,COALINDIA.NS,A_breakout_40d,494.5,459.885,Closed,,2026-03-29,2026-03-29
2024-05-21,HINDALCO.NS,A_breakout_40d,698.55,649.6515,Closed,,2026-03-29,2026-03-29
2024-05-21,JSWSTEEL.NS,A_breakout_40d,925.0,860.25,Closed,,2026-03-29,2026-03-29
2024-05-21,SILVERBEES.NS,A_breakout_40d,91.05,84.6765,Closed,,2026-03-29,2026-03-29
2024-05-21,TATASTEEL.NS,A_breakout_40d,175.45,163.1685,Closed,,2026-03-29,2026-03-29
2024-05-21,VEDL.NS,A_breakout_40d,498.0,463.14,Closed,,2026-03-29,2026-03-29
2024-05-22,ADANIPOWER.NS,A_breakout_40d,140.0,130.2,Closed,,2026-03-29,2026-03-29
2024-05-22,BEL.NS,A_breakout_40d,286.3,266.259,Closed,,2026-03-29,2026-03-29
2024-05-22,BRITANNIA.NS,A_breakout_40d,5261.1499,4892.8694,Closed,,2026-03-29,2026-03-29
2024-05-22,COALINDIA.NS,A_breakout_40d,503.4,468.162,Closed,,2026-03-29,2026-03-29
2024-05-23,ADANIENT.NS,A_breakout_40d,3406.0,3167.58,Closed,,2026-03-29,2026-03-29
2024-05-23,ADANIPORTS.NS,A_breakout_40d,1435.0,1334.55,Closed,,2026-03-29,2026-03-29
2024-05-23,ADANIPOWER.NS,A_breakout_40d,142.7,132.711,Closed,,2026-03-29,2026-03-29
2024-05-23,AMBUJACEM.NS,A_breakout_40d,648.0,602.64,Closed,,2026-03-29,2026-03-29
2024-05-23,BEL.NS,A_breakout_40d,288.0,267.84,Closed,,2026-03-29,2026-03-29
2024-05-23,INDIGO.NS,A_breakout_40d,4520.0,4203.6,Closed,,2026-03-29,2026-03-29
2024-05-24,ADANIGREEN.NS,A_breakout_40d,1943.7,1807.641,Closed,,2026-03-29,2026-03-29
2024-05-24,BEL.NS,A_breakout_40d,301.75,280.6275,Closed,,2026-03-29,2026-03-29
2024-05-27,ADANIGREEN.NS,A_breakout_40d,1935.0,1799.55,Closed,,2026-03-29,2026-03-29
2024-05-27,DIVISLAB.NS,A_breakout_40d,4242.75,3945.7575,Closed,,2026-03-29,2026-03-29
2024-05-28,DIVISLAB.NS,A_breakout_40d,4360.0,4054.8,Closed,,2026-03-29,2026-03-29
2024-05-29,DIVISLAB.NS,A_breakout_40d,4444.0498,4132.9663,Closed,,2026-03-29,2026-03-29
2024-05-29,HINDALCO.NS,A_breakout_40d,704.85,655.5105,Closed,,2026-03-29,2026-03-29
2024-05-31,ADANIENT.NS,A_breakout_40d,3725.0,3464.25,New,,,2026-03-29
2024-05-31,ADANIPOWER.NS,A_breakout_40d,174.0,161.82,Closed,,2026-04-17,2026-04-17
2024-06-03,ADANIENT.NS,A_breakout_40d,3520.0,3273.6,New,,,2026-03-29
2024-06-03,ADANIGREEN.NS,A_breakout_40d,2029.9,1887.807,New,,,2026-03-29
2024-06-03,ADANIPORTS.NS,A_breakout_40d,1558.0,1448.94,New,,,2026-03-29
2024-06-03,ADANIPOWER.NS,A_breakout_40d,174.6,162.378,Closed,,2026-04-17,2026-04-17
2024-06-03,AMBUJACEM.NS,A_breakout_40d,670.8,623.844,New,,,2026-03-29
2024-06-03,AXISBANK.NS,A_breakout_40d,1224.0,1138.32,Closed,,2026-03-29,2026-03-29
2024-06-03,BPCL.NS,A_breakout_40d,335.0,311.55,Closed,,2026-03-29,2026-03-29
2024-06-03,COALINDIA.NS,A_breakout_40d,512.35,476.4855,New,,,2026-03-29
2024-06-03,INDUSTOWER.NS,A_breakout_40d,363.0,337.59,Closed,,2026-03-29,2026-03-29
2024-06-03,LT.NS,A_breakout_40d,3852.0,3582.36,Closed,,2026-03-29,2026-03-29
2024-06-03,NTPC.NS,A_breakout_40d,391.9,364.467,Closed,,2026-03-29,2026-03-29
2024-06-03,POWERGRID.NS,A_breakout_40d,334.95,311.5035,Closed,,2026-03-29,2026-03-29
2024-06-03,RELIANCE.NS,A_breakout_40d,1498.05,1393.1865,Closed,,2026-03-29,2026-03-29
2024-06-03,SBIN.NS,A_breakout_40d,897.0,834.21,Closed,,2026-03-29,2026-03-29
2024-06-03,ULTRACEMCO.NS,A_breakout_40d,10475.0,9741.75,Closed,,2026-03-29,2026-03-29
2024-06-04,BRITANNIA.NS,A_breakout_40d,5325.1001,4952.3431,Closed,,2026-03-29,2026-03-29
2024-06-04,HEROMOTOCO.NS,A_breakout_40d,5315.0,4942.95,Closed,,2026-03-29,2026-03-29
2024-06-05,BRITANNIA.NS,A_breakout_40d,5465.0,5082.45,Closed,,2026-03-29,2026-03-29
2024-06-05,GODREJCP.NS,A_breakout_40d,1427.0,1327.11,Closed,,2026-03-29,2026-03-29
2024-06-05,HEROMOTOCO.NS,A_breakout_40d,5655.1001,5259.2431,Closed,,2026-03-29,2026-03-29
2024-06-05,TRENT.NS,A_breakout_40d,4910.0498,4566.3463,Closed,,2026-03-29,2026-03-29
2024-06-07,TECHM.NS,A_breakout_40d,1377.6,1281.168,Closed,,2026-03-29,2026-03-29
2024-06-07,WIPRO.NS,A_breakout_40d,244.2,227.106,Closed,,2026-03-29,2026-03-29
2024-06-10,ULTRACEMCO.NS,A_breakout_40d,10903.9502,10140.6737,Closed,,2026-03-29,2026-03-29
2024-06-12,MAXHEALTH.NS,A_breakout_40d,910.5,846.765,Closed,,2026-03-29,2026-03-29
2024-06-13,DIVISLAB.NS,A_breakout_40d,4595.0,4273.35,Closed,,2026-03-29,2026-03-29
2024-06-13,MAXHEALTH.NS,A_breakout_40d,896.2,833.466,Closed,,2026-03-29,2026-03-29
2024-06-13,SIEMENS.NS,A_breakout_40d,4363.4604,4058.0182,Closed,,2026-03-29,2026-03-29
2024-06-14,AMBUJACEM.NS,A_breakout_40d,682.95,635.1435,New,,,2026-03-29
2024-06-14,SHRIRAMFIN.NS,A_breakout_40d,549.79,511.3047,Closed,,2026-03-29,2026-03-29
2024-06-14,SIEMENS.NS,A_breakout_40d,4593.2417,4271.7148,New,,,2026-03-29
2024-06-14,TRENT.NS,A_breakout_40d,5299.0,4928.07,Closed,,2026-03-29,2026-03-29
2024-06-18,SHRIRAMFIN.NS,A_breakout_40d,565.96,526.3428,Closed,,2026-03-29,2026-03-29
2024-06-18,WIPRO.NS,A_breakout_40d,246.125,228.8962,Closed,,2026-03-29,2026-03-29
2024-06-19,AXISBANK.NS,A_breakout_40d,1230.1,1143.993,Closed,,2026-03-29,2026-03-29
2024-06-21,JSWSTEEL.NS,A_breakout_40d,936.0,870.48,Closed,,2026-03-29,2026-03-29
2024-06-21,TECHM.NS,A_breakout_40d,1390.0,1292.7,Closed,,2026-03-29,2026-03-29
2024-06-25,HDFCBANK.NS,A_breakout_40d,853.975,794.1967,Closed,,2026-03-29,2026-03-29
2024-06-25,SHRIRAMFIN.NS,A_breakout_40d,597.16,555.3588,Closed,,2026-03-29,2026-03-29
2024-06-27,AXISBANK.NS,A_breakout_40d,1283.1,1193.283,Closed,,2026-03-29,2026-03-29
2024-06-27,BHARTIARTL.NS,A_breakout_40d,1536.25,1428.7125,Closed,,2026-03-29,2026-03-29
2024-06-27,GRASIM.NS,A_breakout_40d,2635.95,2451.4335,Closed,,2026-03-29,2026-03-29
2024-06-27,JSWSTEEL.NS,A_breakout_40d,943.15,877.1295,Closed,,2026-03-29,2026-03-29
2024-06-27,RELIANCE.NS,A_breakout_40d,1531.025,1423.8533,New,,,2026-03-29
2024-06-27,SIEMENS.NS,A_breakout_40d,4609.4722,4286.8091,New,,,2026-03-29
2024-06-27,TECHM.NS,A_breakout_40d,1441.0,1340.13,Closed,,2026-03-29,2026-03-29
2024-06-27,ULTRACEMCO.NS,A_breakout_40d,11699.9004,10880.9074,Closed,,2026-03-29,2026-03-29
2024-06-27,WIPRO.NS,A_breakout_40d,256.0,238.08,Closed,,2026-03-29,2026-03-29
2024-06-28,DRREDDY.NS,A_breakout_40d,1286.0,1195.98,Closed,,2026-03-29,2026-03-29
2024-06-28,RELIANCE.NS,A_breakout_40d,1562.525,1453.1483,New,,,2026-03-29
2024-07-03,HDFCBANK.NS,A_breakout_40d,879.875,818.2837,Closed,,2026-03-29,2026-03-29
2024-07-03,TATACONSUM.NS,A_breakout_40d,1147.55,1067.2215,Closed,,2026-03-29,2026-03-29
2024-07-05,DIVISLAB.NS,A_breakout_40d,4629.3999,4305.3419,Closed,,2026-03-29,2026-03-29
2024-07-05,ONGC.NS,A_breakout_40d,290.0,269.7,Closed,,2026-03-29,2026-03-29
2024-07-08,BEL.NS,A_breakout_40d,338.0,314.34,Closed,,2026-03-29,2026-03-29
2024-07-08,DABUR.NS,A_breakout_40d,622.05,578.5065,Closed,,2026-03-29,2026-03-29
2024-07-08,ONGC.NS,A_breakout_40d,300.8,279.744,Closed,,2026-03-29,2026-03-29
2024-07-09,BRITANNIA.NS,A_breakout_40d,5670.0498,5273.1463,Closed,,2026-03-29,2026-03-29
2024-07-10,BRITANNIA.NS,A_breakout_40d,5800.0,5394.0,Closed,,2026-03-29,2026-03-29
2024-07-10,SBILIFE.NS,A_breakout_40d,1562.0,1452.66,Closed,,2026-03-29,2026-03-29
2024-07-11,ONGC.NS,A_breakout_40d,306.8,285.324,Closed,,2026-03-29,2026-03-29
2024-07-12,ONGC.NS,A_breakout_40d,311.8,289.974,Closed,,2026-03-29,2026-03-29
2024-07-12,TCS.NS,A_breakout_40d,4235.7002,3939.2012,Closed,,2026-03-29,2026-03-29
2024-07-12,TECHM.NS,A_breakout_40d,1520.1,1413.693,Closed,,2026-03-29,2026-03-29
2024-07-12,WIPRO.NS,A_breakout_40d,283.45,263.6085,Closed,,2026-03-29,2026-03-29
2024-07-15,ONGC.NS,A_breakout_40d,323.6,300.948,New,,,2026-03-29
2024-07-15,SBILIFE.NS,A_breakout_40d,1613.4,1500.462,Closed,,2026-03-29,2026-03-29
2024-07-16,COALINDIA.NS,A_breakout_40d,515.35,479.2755,New,,,2026-03-29
2024-07-16,HINDUNILVR.NS,A_breakout_40d,2700.0,2511.0,Closed,,2026-03-29,2026-03-29
2024-07-16,ONGC.NS,A_breakout_40d,325.1,302.343,New,,,2026-03-29
2024-07-16,SBILIFE.NS,A_breakout_40d,1620.0,1506.6,Closed,,2026-03-29,2026-03-29
2024-07-18,APOLLOHOSP.NS,A_breakout_40d,6525.25,6068.4825,Closed,,2026-03-29,2026-03-29
2024-07-18,BRITANNIA.NS,A_breakout_40d,5850.0,5440.5,Closed,,2026-03-29,2026-03-29
2024-07-18,HINDUNILVR.NS,A_breakout_40d,2739.0,2547.27,Closed,,2026-03-29,2026-03-29
2024-07-18,ONGC.NS,A_breakout_40d,333.0,309.69,New,,,2026-03-29
2024-07-18,SBILIFE.NS,A_breakout_40d,1632.0,1517.76,Closed,,2026-03-29,2026-03-29
2024-07-18,TATACONSUM.NS,A_breakout_40d,1185.2675,1102.2987,New,,,2026-03-29
2024-07-18,TCS.NS,A_breakout_40d,4317.3999,4015.1819,New,,,2026-03-29
2024-07-19,BRITANNIA.NS,A_breakout_40d,5877.9502,5466.4937,Closed,,2026-03-29,2026-03-29
2024-07-19,INFY.NS,A_breakout_40d,1800.15,1674.1395,Closed,,2026-03-29,2026-03-29
2024-07-23,DABUR.NS,A_breakout_40d,650.0,604.5,New,,,2026-03-29
2024-07-23,DRREDDY.NS,A_breakout_40d,1387.78,1290.6354,New,,,2026-03-29
2024-07-23,GODREJCP.NS,A_breakout_40d,1516.7,1410.531,New,,,2026-03-29
2024-07-23,HINDUNILVR.NS,A_breakout_40d,2748.0,2555.64,Closed,,2026-03-29,2026-03-29
2024-07-23,TATACONSUM.NS,A_breakout_40d,1241.5677,1154.658,New,,,2026-03-29
2024-07-24,ITC.NS,A_breakout_40d,471.8285,438.8005,Closed,,2026-03-29,2026-03-29
2024-07-24,NTPC.NS,A_breakout_40d,390.95,363.5835,Closed,,2026-03-29,2026-03-29
2024-07-24,SUNPHARMA.NS,A_breakout_40d,1614.85,1501.8105,Closed,,2026-03-29,2026-03-29
2024-07-25,IOC.NS,A_breakout_40d,178.34,165.8562,New,,,2026-03-29
2024-07-25,SBILIFE.NS,A_breakout_40d,1686.25,1568.2125,Closed,,2026-03-29,2026-03-29
2024-07-25,SUNPHARMA.NS,A_breakout_40d,1670.45,1553.5185,Closed,,2026-03-29,2026-03-29
2024-07-26,CIPLA.NS,A_breakout_40d,1588.0,1476.84,New,,,2026-03-29
2024-07-26,DIVISLAB.NS,A_breakout_40d,4804.0,4467.72,Closed,,2026-03-29,2026-03-29
2024-07-26,SBILIFE.NS,A_breakout_40d,1752.5,1629.825,Closed,,2026-03-29,2026-03-29
2024-07-26,SUNPHARMA.NS,A_breakout_40d,1715.25,1595.1825,Closed,,2026-03-29,2026-03-29
2024-07-26,TECHM.NS,A_breakout_40d,1545.65,1437.4545,Closed,,2026-03-29,2026-03-29
2024-07-26,TVSMOTOR.NS,A_breakout_40d,2529.0,2351.97,Closed,,2026-03-29,2026-03-29
2024-07-29,DIVISLAB.NS,A_breakout_40d,4923.8501,4579.1806,Closed,,2026-03-29,2026-03-29
2024-07-29,SUNPHARMA.NS,A_breakout_40d,1716.1,1595.973,Closed,,2026-03-29,2026-03-29
2024-07-30,BPCL.NS,A_breakout_40d,352.0,327.36,Closed,,2026-03-29,2026-03-29
2024-07-30,IOC.NS,A_breakout_40d,183.5,170.655,New,,,2026-03-29
2024-07-30,NTPC.NS,A_breakout_40d,409.5,380.835,Closed,,2026-03-29,2026-03-29
2024-07-30,POWERGRID.NS,A_breakout_40d,348.25,323.8725,New,,,2026-03-29
2024-07-31,TRENT.NS,A_breakout_40d,5894.0,5481.42,Closed,,2026-03-29,2026-03-29
2024-07-31,TVSMOTOR.NS,A_breakout_40d,2532.0,2354.76,Closed,,2026-03-29,2026-03-29
2024-08-01,ADANIGREEN.NS,A_breakout_40d,1868.95,1738.1235,Closed,,2026-03-29,2026-03-29
2024-08-01,ADANIPORTS.NS,A_breakout_40d,1579.95,1469.3535,New,,,2026-03-29
2024-08-01,COALINDIA.NS,A_breakout_40d,534.0,496.62,New,,,2026-03-29
2024-08-01,ETERNAL.NS,A_breakout_40d,244.5,227.385,Closed,,2026-03-29,2026-03-29
2024-08-01,MARUTI.NS,A_breakout_40d,13126.0,12207.18,Closed,,2026-03-29,2026-03-29
2024-08-01,POWERGRID.NS,A_breakout_40d,358.0,332.94,New,,,2026-03-29
2024-08-01,TATAPOWER.NS,A_breakout_40d,460.3,428.079,New,,,2026-03-29
